nom,vietnamese_clean,source,file_name
試官满三年受實職准為初考,thí quan mãn tam niên thụ thực chức chuẩn vi sơ khảo,DVSKTT,DVSKTT-4.txt
任内有過犯不應考課及非軍功特陞者自過犯并特陞之後再定為初考,nhậm nội hữu quá phạm bất ứng khảo khoá cập phi quân công đặc thăng giả tự quá phạm tịnh đặc thăng chi hậu tái định vi sơ khảo,DVSKTT,DVSKTT-4.txt
僃将称職平常不称聀逐項定爲考課,bị tương xứng chức bình thường bất xứng chức trục hạng định vi khảo khoá,DVSKTT,DVSKTT-4.txt
又詳開行過事蹟無有過犯等由僃呈該知衙門覈考送吏部收照,hựu tường khai hành quá sự tích vô hữu quá phạm đẳng do bị trình cai tri nha môn hạch khảo tống lại bộ thu chiếu,DVSKTT,DVSKTT-4.txt
俟满九年通考該官付将前後任内每考行過事蹟考定詞,sĩ mãn cửu niên thông khảo cai quan phó tướng tiền hậu nhậm nội mỗi khảo hành quá sự tích khảo định từ,DVSKTT,DVSKTT-4.txt
語隨其官聀輕重或奏送或留送,ngữ tuỳ kì quan chức khinh trọng hoặc tấu tống hoặc lưu tống,DVSKTT,DVSKTT-4.txt
吏部參照前後繁簡各考如例具奏施行,lại bộ tham chiếu tiền hậu phồn giản các khảo như lệ cụ tấu thi hành,DVSKTT,DVSKTT-4.txt
某衙門詐妄𢫔著公䏻隐匿罪犯該官不䏻檢覈欺蔽相容吏部詳查檢送問,mỗ nha môn trá vọng thiện trước công năng ẩn nặc tội phạm cai quan bất năng kiểm hạch khi tế tương dung lại bộ tường tra kiểm tống vấn,DVSKTT,DVSKTT-4.txt
若有其材異䏻特旨陞除不拘此例,nhược hữu kì tài dị năng đặc chỉ thăng trừ bất câu thử lệ,DVSKTT,DVSKTT-4.txt
定官吏遷陞代交令,định quan lại thiên thăng đại giao lệnh,DVSKTT,DVSKTT-4.txt
己酉二十年明弘治二年,kỉ dậu nhị thập niên minh hoằng trị nhị niên,DVSKTT,DVSKTT-4.txt
春正月定保󰁮刑部司官例,xuân chính nguyệt định bảo cử hình bộ ti quan lệ,DVSKTT,DVSKTT-4.txt
勑旨刑獄之事所係匪輕鞠勘之官當慎其󰱇,sắc chỉ hình ngục chi sự sở hệ phỉ khinh cúc khám chi quan đương thận kì tuyển,DVSKTT,DVSKTT-4.txt
自今刑部郎中貟外有鈌幾貟吏部具本内則六部御史󰱑堂上官六寺卿外則承憲二司等,tự kim hình bộ lang trung viên ngoại hữu khuyết kỷ viên lại bộ cụ bản nội tắc lục bộ ngự sử đài đường thượng quan lục tự khanh ngoại tắc thừa hiến nhị ti đẳng,DVSKTT,DVSKTT-4.txt
官公同保󰁮所知及該各衙門官曾歷二考以上廉𣸲練達諳曉刑名者六部一本板處承憲二司每處一本開註保󰁮者姓名明白具本得㫖送吏部銓除,quan công đồng bảo cử sở tri cập cai các nha môn quan tằng lịch nhị khảo dĩ thượng liêm khiết luyện đạt am hiểu hình danh giả lục bộ nhất bản bản xứ thừa hiến nhị ti mỗi xứ nhất bản khai chú bảo cử giả tính danh minh bạch cụ bản đắc chỉ tống lại bộ thuyên trừ,DVSKTT,DVSKTT-4.txt
敢有容私殉貨保󰁮非人六科監察御史體察得實紏弹如律治罪,cảm hữu dung tư tuẫn hoá bảo cử phi nhân lục khoa giám sát ngự sử thể sát đắc thực củ đàn như luật trị tội,DVSKTT,DVSKTT-4.txt
定十三道監察御史分司視事該知衙門,định thập tam đạo giám sát ngự sử phân ti thị sự cai tri nha môn,DVSKTT,DVSKTT-4.txt
上諭御使󰱑十三道監察御史曰各恭爾事盤庚所以教在位,thượng dụ ngự sử đài thập tam đạo giám sát ngự sử viết các cung nhĩ sự bàn canh sở dĩ giáo tại vị,DVSKTT,DVSKTT-4.txt
慎乃攸司成王所以迪厥官盖人臣,thận nãi du ti thành vương sở dĩ địch quyết quan cái nhân thần,DVSKTT,DVSKTT-4.txt
事君各司其聀,sự quân các ti kì chức,DVSKTT,DVSKTT-4.txt
决獄問廷尉錢榖問内史貴有,quyết ngục vấn đình uý tiền cốc vấn nội sử quý hữu,DVSKTT,DVSKTT-4.txt
攸㱕,du quy,DVSKTT,DVSKTT-4.txt
矧風憲之司紏察是聀必分属該知之素定則綱維整而有條,thẩn phong hiến chi ti củ sát thị chức tất phân thuộc cai tri chi tố định tắc cương duy chỉnh nhi hữu điều,DVSKTT,DVSKTT-4.txt
󰱥今爾等凡在内官各衙門告贓不法貟人及一切公務利害從該知所按問施行,kế kim nhĩ đẳng phàm tại nội quan các nha môn cáo tang bất pháp viên nhân cập nhất thiết công vụ lợi hại tòng cai tri sở án vấn thi hành,DVSKTT,DVSKTT-4.txt
若在外三司居理百姓或𭛁官吏奸汚或訴獄訟寃抑一應私事係在府縣州者從分司該道准理施行,nhược tại ngoại tam ti cư lí bách tính hoặc phát quan lại gian ô hoặc tố ngục tụng oan ức nhất ứng tư sự hệ tại phủ huyện châu giả tòng phân ti cai đạo chuẩn lí thi hành,DVSKTT,DVSKTT-4.txt
十三日改著會期上班下班并期班序為大集其上番下番,thập tam nhật cải trứ hội kì thượng ban hạ ban tịnh kì ban tự vi đại tập kì thượng phiên hạ phiên,DVSKTT,DVSKTT-4.txt
夏五月大旱,hạ ngũ nguyệt đại hạn,DVSKTT,DVSKTT-4.txt
大赦詔書凡四十九條,đại xá chiếu thư phàm tứ thập cửu điều,DVSKTT,DVSKTT-4.txt
禁官貟聚徒耽酒色,cấm quan viên tụ đồ đam tửu sắc,DVSKTT,DVSKTT-4.txt
六月二十五日定進朝歛手格,lục nguyệt nhị thập ngũ nhật định tiến chiều liễm thủ cách,DVSKTT,DVSKTT-4.txt
詔公侯伯駙馬文武百官󰱥今凡進朝著衣冠歛手在圓領下若護衛著衣歛手在胷下,chiếu công hầu bá phò mã văn võ bách quan kế kim phàm tiến triều trước y quan liễm thủ tại viên lĩnh hạ nhược hộ vệ trước y liễm thủ tại hung hạ,DVSKTT,DVSKTT-4.txt
秋七月差指揮校尉公同承宣司䟽决潦水,thu thất nguyệt sai chỉ huy hiệu uý công đồng thừa tuyên ti sơ quyết liêu thuỷ,DVSKTT,DVSKTT-4.txt
定𭛁軍需九十二條,định phát quân nhu cửu thập nhị điều,DVSKTT,DVSKTT-4.txt
九月初九日禁戢頑民怨相告興訟事,cửu nguyệt sơ cửu nhật cấm tập ngoan dân oán tương cáo hưng tụng sự,DVSKTT,DVSKTT-4.txt
冬十月十九日遣陪臣阮克恭裴昌澤阮漢廷等徃歳貢于明,đông thập nguyệt thập cửu nhật khiển bồi thần nguyễn khắc cung bùi xương trạch nguyễn hán đình đẳng vãng tuế cống vu minh,DVSKTT,DVSKTT-4.txt
以刘興孝為翰林院侍講參掌翰林院事,dĩ lưu hưng hiếu vi hàn lâm viện thị giảng tham chưởng hàn lâm viện sự,DVSKTT,DVSKTT-4.txt
庚戌二十一年明弘治三年,canh tuất nhị thập nhất niên minh hoằng trị tam niên,DVSKTT,DVSKTT-4.txt
春正月大集軍點目足放回代番留守,xuân chính nguyệt đại tập quân điểm mục túc phóng hồi đại phiên lưu thủ,DVSKTT,DVSKTT-4.txt
定土官欠朝賀禮例近者一年二朝賀遠者一年一朝賀,định thổ quan khiếm triều hạ lễ lệ cận giả nhất niên nhị triều hạ viễn giả nhất niên nhất triều hạ,DVSKTT,DVSKTT-4.txt
如正旦不及許聖節,như chính đán bất cập hứa thánh tiết,DVSKTT,DVSKTT-4.txt
欠一遭罷職二遭拿來治罪,khiếm nhất tao bãi chức nhị tao nã lai trị tội,DVSKTT,DVSKTT-4.txt
二月遣翰林院科󰱑錦衣衛校尉徃各府縣𭛁官栗𭁈貧民貸食以荆門各府縣耕種不得民多飢死故也,nhị nguyệt khiển hàn lâm viện khoa đài cẩm y vệ hiệu uý vãng các phủ huyện phát quan lật dữ bần dân thải thực dĩ kinh môn các phủ huyện canh chủng bất đắc dân đa cơ tử cố dã,DVSKTT,DVSKTT-4.txt
定遷官交代𪠘宇令,định thiên quan giao đại giải vũ lệnh,DVSKTT,DVSKTT-4.txt
自今各衙,tự kim các nha,DVSKTT,DVSKTT-4.txt
門遷陞守制病故之類所居𪠘宇等物交付官吏差人守看待到任官應用,môn thiên thăng thủ chế bệnh cố chi loại sở cư giải vũ đẳng vật giao phó quan lại sai nhân thủ khán đãi đáo nhiệm quan ứng dụng,DVSKTT,DVSKTT-4.txt
定降服令,định giáng phục lệnh,DVSKTT,DVSKTT-4.txt
詔公侯伯駙馬文武百官自今朝廷如有祈察國忌禮宜降服不得擅去花樣或有祈謝者檢問,chiếu công hầu bá phò mã văn võ bách quan tự kim triều đình như hữu kì sát quốc kị lễ nghi hàng phục bất đắc thiện khứ hoa dạng hoặc hữu kì tạ giả kiểm vấn,DVSKTT,DVSKTT-4.txt
勑旨各衛司儒指揮宿直應務满考以上果能奉公幹事無過犯該衛長官勘實具本吏部照鈌改除文聀,sắc chỉ các vệ ti nho chỉ huy túc trực ứng vụ mãn khảo dĩ thượng quả năng phụng công cán sự vô quá phạm cai vệ trưởng quan khám thực cụ bản lại bộ chiếu khuyết cải trừ văn chức,DVSKTT,DVSKTT-4.txt
未有满考老劣護衛不堪即揀汰,vị hữu mãn khảo lão liệt hộ vệ bất kham tức giản thải,DVSKTT,DVSKTT-4.txt
由可用者改除,do khả dụng giả cải trừ,DVSKTT,DVSKTT-4.txt
敢有奔𧡟如律治罪以杜士風,cảm hữu bôn quan như luật trị tội dĩ đỗ sĩ phong,DVSKTT,DVSKTT-4.txt
僥倖,nhiêu hạnh,DVSKTT,DVSKTT-4.txt
三月會試天下󰁮人,tam nguyệt hội thí thiên hạ cử nhân,DVSKTT,DVSKTT-4.txt
取阮敲等五十四人敲東岸扶軫人廷試同進士出身,thủ nguyễn xao đẳng ngũ thập tứ nhân xao đông ngàn phù chẩn nhân đình thí đồng tiến sĩ xuất thân,DVSKTT,DVSKTT-4.txt
夏四月初五日定天下本圖承宣十三處府五十二縣一百七十八州五十鄕二十坊三十六社六千八百五十一村三百二十二庄六百三十七󰀋四十峝四十原三十塲三十,hạ tứ nguyệt sơ ngũ nhật định thiên hạ bản đồ thừa tuyên thập tam xứ phủ ngũ thập nhị huyện nhất bách thất thập bát châu ngũ thập hương nhị thập phường tam thập lục xã lục thiên bát bách ngũ thập nhất thôn tam bách nhị thập nhị trang lục bách tam thập thất sách tứ thập động tứ thập nguyên tam thập trường tam thập,DVSKTT,DVSKTT-4.txt
其清華乂安順化安󰘊宣光興化各置都司并守禦,kì thanh hoá nghệ an thuận hoá yên bang tuyên quang hưng hoá các trí đô ti tịnh thủ ngự,DVSKTT,DVSKTT-4.txt
十九日大赦四十五條以是歳米貴錢一陌米,thập cửu nhật đại xá tứ thập ngũ điều dĩ thị tuế mễ quý tiền nhất mạch mễ,DVSKTT,DVSKTT-4.txt
得二升故也,đắc nhị thăng cố dã,DVSKTT,DVSKTT-4.txt
殿試上親策,điện thí thượng thân sách,DVSKTT,DVSKTT-4.txt
命兵部尚書定功伯鄭功旦刑部尚書黎䏻讓提調御史󰱑副都御史郭有嚴監試東閣大學士申仁忠吏部尚書阮伯驥等讀卷,mệnh binh bộ thượng thư định công bá trịnh công đán hình bộ thượng thư lê năng nhượng đề điệu ngự sử đài phó đô ngự sử quách hữu nghiêm giám thí đông các đại học sĩ thân nhân trung lại bộ thượng thư nguyễn bá ký đẳng độc quyển,DVSKTT,DVSKTT-4.txt
上覧次其髙下,thượng lãm thứ kì cao hạ,DVSKTT,DVSKTT-4.txt
賜武睿吳焕刘舒彦三名進士及第黎俊懋等十九名進士出身黎廷适等三十二名同進士出身,tứ vũ duệ ngô hoán lưu thư ngạn tam danh tiến sĩ cập đệ lê tuấn mậu đẳng thập cửu danh tiến sĩ xuất thân lê đình quát đẳng tam thập nhị danh đồng tiến sĩ xuất thân,DVSKTT,DVSKTT-4.txt
五月十四日兵部尚書定功伯鄭公旦𬢱錦衣衛侍衛司著見籍在壮士更番舍人之下,ngũ nguyệt thập tứ nhật binh bộ thượng thư định công bá trịnh công đán nghị cẩm y vệ thị vệ ti trứ kiến tịch tại tráng sĩ canh phiên xá nhân chi hạ,DVSKTT,DVSKTT-4.txt
十八日上御敬天殿臚傳唱進士武睿等名,thập bát nhật thượng ngự kính thiên điện lô truyền xướng tiến sĩ vũ duệ đẳng danh,DVSKTT,DVSKTT-4.txt
百官朝服稱賀,bách quan triều phục xưng hạ,DVSKTT,DVSKTT-4.txt
禮部捧黄榜揭于東華門外,lễ bộ bổng hoàng bảng yết vu đông hoa môn ngoại,DVSKTT,DVSKTT-4.txt
十九日賜冠󰅾衣服,thập cửu nhật tứ quan đái y phục,DVSKTT,DVSKTT-4.txt
二十日賜宴,nhị thập nhật tứ yến,DVSKTT,DVSKTT-4.txt
定折社令某社僃五百户而其餘户又得一百户以上将城一小社應投告類奏折為别社以增廣版圖,định triết xã lệnh mỗ xã bị ngũ bách hộ nhi kì dư hộ hựu đắc nhất bách hộ dĩ thượng tương thành nhất tiểu xã ứng đầu cáo loại tấu triết vi biệt xã dĩ tăng quảng bản đồ,DVSKTT,DVSKTT-4.txt
秋七月定百官進朝例,thu thất nguyệt định bách quan tiến triều lệ,DVSKTT,DVSKTT-4.txt
八月十五日立洪德二十一年庚戌科進士題名碑,bát nguyệt thập ngũ nhật lập hồng đức nhị thập nhất niên canh tuất khoa tiến sĩ đề danh bi,DVSKTT,DVSKTT-4.txt
二十六日定百官入朝進止例,nhị thập lục nhật định bách quan nhập triều tiến chỉ lệ,DVSKTT,DVSKTT-4.txt
九月新置諒山承宣十三䦕如炎山峯山樓山三山是也,cửu nguyệt tân trí lạng sơn thừa tuyên thập tam quan như viêm sơn phong sơn lâu sơn tam sơn thị dã,DVSKTT,DVSKTT-4.txt
冬十月置臣武右衛,đông thập nguyệt trí thần vũ hữu vệ,DVSKTT,DVSKTT-4.txt
考試軍色民人書筭補各衙門吏,khảo thí quân sắc dân nhân thư toán bổ các nha môn lại,DVSKTT,DVSKTT-4.txt
其試法暗寫一塲書筭一塲,kì thí pháp ám tả nhất trường thư toán nhất trường,DVSKTT,DVSKTT-4.txt
十一月廣築鳳城因李陳之制也,thập nhất nguyệt quảng trúc phụng thành nhân lí trần chi chế dã,DVSKTT,DVSKTT-4.txt
帝懲仁宗遇害𭛁卒築之,đế trừng nhân tông ngộ hại phát tốt trúc chi,DVSKTT,DVSKTT-4.txt
而九較交塲之外延廣八里凡八月而後成,nhi cửu giảo giao trường chi ngoại diên quảng bát lí phàm bát nguyệt nhi hậu thành,DVSKTT,DVSKTT-4.txt
乃造名保殿又立上林苑中有鹿獸,nãi tạo danh bảo điện hựu lập thượng lâm uyển trung hữu lộc thú,DVSKTT,DVSKTT-4.txt
置錦衣金吾二衛,trí cẩm y kim ngô nhị vệ,DVSKTT,DVSKTT-4.txt
錦衣衛勇士自力士司至旗牌司凡二十司副軍,cẩm y vệ dũng sĩ tự lực sĩ ti chí kì bài ti phàm nhị thập ti phó quân,DVSKTT,DVSKTT-4.txt
並無遂伍止有一班至,tịnh vô toại ngũ chỉ hữu nhất ban chí,DVSKTT,DVSKTT-4.txt
八班,bát ban,DVSKTT,DVSKTT-4.txt
金吾衛武士自力士司至神臂司𭁈中前左右後共為一百司,kim ngô vệ võ sĩ tự lực sĩ ti chí thần tí ti dữ trung tiền tả hữu hậu cộng vi nhất bách ti,DVSKTT,DVSKTT-4.txt
又置神武殿前等司置中東西南北五府軍,hựu trí thần vũ điện tiền đẳng ti trí trung đông tây nam bắc ngũ phủ quân,DVSKTT,DVSKTT-4.txt
又作軍政軍戒,hựu tác quân chính quân giới,DVSKTT,DVSKTT-4.txt
辛亥二十二年明弘治四年,tân hợi nhị thập nhị niên minh hoằng trị tứ niên,DVSKTT,DVSKTT-4.txt
春二月扈從西京賞一資,xuân nhị nguyệt hộ tòng tây kinh thưởng nhất tư,DVSKTT,DVSKTT-4.txt
󰱇強壮充軍汰老,tuyển cường tráng sung quân thải lão,DVSKTT,DVSKTT-4.txt
夏五月定過回别籍令,hạ ngũ nguyệt định quá hồi biệt tịch lệnh,DVSKTT,DVSKTT-4.txt
應得過回别籍而貫由在𦾔社至寫籍寺府縣官社長及首領官吏比考要使相同,ứng đắc quá hồi biệt tịch nhi quán do tại cựu xã chí tả tịch tự phủ huyện quan xã trưởng cập thủ lĩnh quan lại tỉ khảo yếu sử tương đồng,DVSKTT,DVSKTT-4.txt
秋八月二十八二十九日夜兼日並大雨不止,thu bát nguyệt nhị thập bát nhị thập cửu nhật dạ kiêm nhật tịnh đại vũ bất chỉ,DVSKTT,DVSKTT-4.txt
頽墻敬天殿水溢二尺二寸,đồi tường kính thiên điện thuỷ ải nhị xích nhị thốn,DVSKTT,DVSKTT-4.txt
若青威等縣平田水溢四尺,nhược thanh oai đẳng huyện bình điền thuỷ ải tứ xích,DVSKTT,DVSKTT-4.txt
二十九日差錦衣金吾二衛指揮校尉百户徃近處承宣䟽决壅塞水害禾榖,nhị thập cửu nhật sai cẩm y kim ngô nhị vệ chỉ huy hiệu uý bách hộ vãng cận xứ thừa tuyên sơ quyết ung tắc thuỷ hại hoà cốc,DVSKTT,DVSKTT-4.txt
上諭宰臣五府六部六寺六科御史󰱑等官曰政治闕失天示灾变,thượng dụ tể thần ngũ phủ lục bộ lục tự lục khoa ngự sử đài đẳng quan viết chính trị khuyết thất thiên thị tai biến,DVSKTT,DVSKTT-4.txt
朕之過舉所以召之百姓何辜㢤今朕信不洽于民誠未格乎天以𦤶然歟朕不知卿等於家居之日以國事惓惓在念未嘗少懈以匡不逮󰊹將逍遙養性謀利徇私旅進旅退以固,trẫm chi quá cử sở dĩ triệu chi bách tính hà cô tai kim trẫm tín bất hiệp vu dân thành vị cách hồ thiên dĩ trí nhiên dư trẫm bất tri khanh đẳng ư gia cư chi nhật dĩ quốc sự quyền quyền tại niệm vị thường thiếu giải dĩ khuông bất đãi dư tương tiêu dao dưỡng tính mưu lợi tuẫn tư lữ tiến lữ thoái dĩ cố,DVSKTT,DVSKTT-4.txt
權位󰊹文臣寡於忠󰒂多於狡猾賣直鈞名似忠以信若陳封,quyền vị dư văn thần quả ư trung nghĩa đa ư giảo hoạt mại trực quân danh tự trung dĩ tín nhược trần phong,DVSKTT,DVSKTT-4.txt
陶雋之徒何以移㢤,đào tuấn chi đồ hà dĩ di tai,DVSKTT,DVSKTT-4.txt
昔我太宗皇帝君臣一心明良喜起和氣𦤶詳󰒂何乏㢤,tích ngã thái tông hoàng đế quân thần nhất tâm minh lương hỉ khởi hoà khí trí tường nghĩa hà phạp tai,DVSKTT,DVSKTT-4.txt
太和延寧政治周旋帷幄之中爕理操持威福之柄,thái hoà diên ninh chính trị chu toàn duy ốc chi trung nhiếp lí thao trì uy phúc chi bính,DVSKTT,DVSKTT-4.txt
椓伐國勢者克服夢荀之徒雕墻残民者杜秘杜丈之黨,trạc phạt quốc thế giả khắc phục mộng tuân chi đồ điêu tường tàn dân giả đỗ bí đỗ trượng chi đảng,DVSKTT,DVSKTT-4.txt
以致变起蕭墻禍生󰥺席,dĩ trí biến khởi tiêu tường hoạ sinh chẩm tịch,DVSKTT,DVSKTT-4.txt
秘丈子孫尽歸一綱,bí trượng tử tôn tận quy nhất cương,DVSKTT,DVSKTT-4.txt
堂太宗曰君既失國臣𡸈䏻獨全亶其然乎,đường thái tông viết quân ký thất quốc thần khởi năng độc toàn đàn kì nhiên hồ,DVSKTT,DVSKTT-4.txt
自今而後或尚狃𦾔汚旅進旅退圖欲固權位朕為卿顯戮之,tự kim nhi hậu hoặc thượng nữu cựu ô lữ tiến lữ thoái đồ dục cố quyền vị trẫm vị khanh hiển lục chi,DVSKTT,DVSKTT-4.txt
或向化革非忠信,hoặc hướng hoá cách phi trung tín,DVSKTT,DVSKTT-4.txt
自篤而竭力尽智朕亦為卿上賞之,tự đốc nhi kiệt lực tận trí trẫm diệc vi khanh thượng thưởng chi,DVSKTT,DVSKTT-4.txt
卿其朂之哉,khanh kì húc chi tai,DVSKTT,DVSKTT-4.txt
冬十月禾榖大熟,đông thập nguyệt hoà cốc đại thục,DVSKTT,DVSKTT-4.txt
十八日置神武後衛,thập bát nhật trí thần vũ hậu vệ,DVSKTT,DVSKTT-4.txt
帝於大興門之外命工建名亭以為懸治法之所,đế ư đại hưng môn chi ngoại mệnh công kiến danh đình dĩ vi huyền trị pháp chi sở,DVSKTT,DVSKTT-4.txt
既成賜名曰廣文亭,kí thành tứ danh viết quảng văn đình,DVSKTT,DVSKTT-4.txt
是亭也在龍城之中鳳樓之前銀满回旋其左右,thị đình dã tại long thành chi trung phụng lầu chi tiền ngân mãn hồi tuyền kì tả hữu,DVSKTT,DVSKTT-4.txt
十一月令提刑監察御史檢察刑部官吏有怠情奸參縱緩罪人具本奏聞如律治罪,thập nhất nguyệt lệnh đề hình giám sát ngự sử kiểm sát hình bộ quan lại hữu đãi tình gian tham túng hoãn tội nhân cụ bản tấu văn như luật trị tội,DVSKTT,DVSKTT-4.txt
以阮冲慤為翰林院侍讀掌翰林院事兼禮部,dĩ nguyễn xung xác vi hàn lâm viện thị độc chưởng hàn lâm viện sự kiêm lễ bộ,DVSKTT,DVSKTT-4.txt
左侍郎,tả thị lang,DVSKTT,DVSKTT-4.txt
壬子二十三年明弘治五年,nhâm tí nhị thập tam niên minh hoằng trị ngũ niên,DVSKTT,DVSKTT-4.txt
春三月申明各例一百三十條,xuân tam nguyệt thân minh các lệ nhất bách tam thập điều,DVSKTT,DVSKTT-4.txt
夏四月命翰林科󰱑等官徃十二承宣審讞獄,hạ tứ nguyệt mệnh hàn lâm khoa đài đẳng quan vãng thập nhị thừa tuyên thẩm nghiện ngục,DVSKTT,DVSKTT-4.txt
以楊直原為海陽承宣憲察使司憲察使,dĩ dương trực nguyên vi hải dương thừa tuyên hiến sát sứ ti hiến sát sứ,DVSKTT,DVSKTT-4.txt
直原事忤旨尋下遷還翰林院校理出家譜,trực nguyên sự ngỗ chỉ tầm hạ thiên hoàn hàn lâm viện hiệu lí xuất gia phả,DVSKTT,DVSKTT-4.txt
先是上好文詞御舟至籃山追想聖祖基業詩直原奉賡結句詩云籃山咫尺天南望萬古巍巍創業功,tiên thị thượng hiếu văn từ ngự chu chí lam sơn truy tưởng thánh tổ cơ nghiệp thi trực nguyên phụng canh kết câu thi vân lam sơn chỉ xích thiên nam vọng vạn cổ nguy nguy sáng nghiệp công,DVSKTT,DVSKTT-4.txt
御批云此句有長遠氣象,ngự phê vân thử câu hữu trường viễn khí tượng,DVSKTT,DVSKTT-4.txt
六月勑旨功臣子孫受散官,lục nguyệt sắc chỉ công thần tử tôn thụ tản quan,DVSKTT,DVSKTT-4.txt
開國時預從義旗已受正督同督等號緣擊吳賊陣亡未得職品者并有姓名𨻫崖功臣簿如黎棹之類生時官未一二品者今猶有子孫許投告吏部查實類奏授一品散官,khai quốc thời dự tòng nghĩa kì dĩ thụ chánh đốc đồng đốc đẳng hiệu duyên kích ngô tặc trận vong vị đắc chức phẩm giả tịnh hữu tính danh lũng nhai công thần bạc như lê trạo chi loại sinh thời quan vị nhất nhị phẩm giả kim do hữu tử tôn hứa đầu cáo lại bộ tra thực loại tấu thụ nhất phẩm tản quan,DVSKTT,DVSKTT-4.txt
冬十月鄕試天下士人,đông thập nguyệt hương thí thiên hạ sĩ nhân,DVSKTT,DVSKTT-4.txt
命翰林官作海陽山南三江京北四承宣司考官海司四貟,mệnh hàn lâm quan tác hải dương sơn nam tam giang kinh bắc tứ thừa tuyên ti khảo quan hải ti tứ viên,DVSKTT,DVSKTT-4.txt
翰林作鄕試考官自此始,hàn lâm tác hương thí khảo quan tự thử thuỷ,DVSKTT,DVSKTT-4.txt
十一月六日遣陪臣黎俞裴崇道阮彦克鄭葵,thập nhất nguyệt lục nhật khiển bồi thần lê du bùi sùng đạo nguyễn ngạn khắc trịnh quỳ,DVSKTT,DVSKTT-4.txt
等徃歳貢于明并孔愚徃奏探民人逾越地方交通販賣等事,đẳng vãng tuế cống vu minh tịnh khổng ngu vãng tấu thám dân nhân du việt địa phương giao thông phán mại đẳng sự,DVSKTT,DVSKTT-4.txt
十二月二十四日明差正使刑部郎中沈奉副使行人司行人董振來告立皇太子并賜綵幣,thập nhị nguyệt nhị thập tứ nhật minh sai chánh sứ hình bộ lang trung thẩm phụng phó sứ hành nhân ti hành nhân đổng chấn lai cáo lập hoàng thái tử tịnh tứ thái tệ,DVSKTT,DVSKTT-4.txt
大飢民有食禹餘粮,đại cơ dân hữu thực vũ dư lương,DVSKTT,DVSKTT-4.txt
置各武庫火噐庫廣田於其中種石竹於其邉,trí các vũ khố hoả khí khố quảng điền ư kì trung chủng thạch trúc ư kì biên,DVSKTT,DVSKTT-4.txt
置錢庫於海池中忠有上林寺,trí tiền khố ư hải trì trung trung hữu thượng lâm tự,DVSKTT,DVSKTT-4.txt
寺置太原都司太原馴象衛并置守禦總知司平狄衛,tự trí thái nguyên đô ti thái nguyên thuần tượng vệ tịnh trí thủ ngự tổng tri ti bình địch vệ,DVSKTT,DVSKTT-4.txt
以黎景徽為户部尚書,dĩ lê cảnh huy vi hộ bộ thượng thư,DVSKTT,DVSKTT-4.txt
癸丑二十四年明弘治六年,quý sửu nhị thập tứ niên minh hoằng trị lục niên,DVSKTT,DVSKTT-4.txt
春正月八日遣使如明,xuân chính nguyệt bát nhật khiển sứ như minh,DVSKTT,DVSKTT-4.txt
陪臣阮弘碩黎嵩賀立皇太子行人范贇謝賜綵帛,bồi thần nguyễn hoằng thạc lê tung hạ lập hoàng thái tử hành nhân phạm mân tạ tứ thái bạch,DVSKTT,DVSKTT-4.txt
三月會試天下󰁮人取武暘等四十八人,tam nguyệt hội thí thiên hạ cử nhân thủ vũ dương đẳng tứ thập bát nhân,DVSKTT,DVSKTT-4.txt
十六日定文武朝班一朝班文武品同者𦾔官及年長者在右新官及年少者次之,thập lục nhật định văn võ triều ban nhất triều ban văn võ phẩm đồng giả cựu quan cập niên trường giả tại hữu tân quan cập niên thiếu giả thứ chi,DVSKTT,DVSKTT-4.txt
一文武官相該知者品卑而聀髙者如三品都督立在二品班七八品郎中立在六品班,nhất văn võ quan tương cai tri giả phẩm ti nhi chức cao giả như tam phẩm đô đốc lập tại nhị phẩm ban thất bát phẩm lang trung lập tại lục phẩm ban,DVSKTT,DVSKTT-4.txt
若品高而職卑者如二品衛官立在三品班四五品貟外郎立在六品班餘以類推,nhược phẩm cao nhi chức ti giả như nhị phẩm vệ quan lập tại tam phẩm ban tứ ngũ phẩm viên ngoại lang lập tại lục phẩm ban dư dĩ loại suy,DVSKTT,DVSKTT-4.txt
一御史󰱑東閣官翰林,nhất ngự sử đài đông các quan hàn lâm,DVSKTT,DVSKTT-4.txt
院監察御史等官朝班並如前例,viện giám sát ngự sử đẳng quan triều ban tịnh như tiền lệ,DVSKTT,DVSKTT-4.txt
品司而聀重者如七八品六科官立在六品班之有,phẩm ti nhi chức trọng giả như thất bát phẩm lục khoa quan lập tại lục phẩm ban chi hữu,DVSKTT,DVSKTT-4.txt
一文武朝謁官品𨿽高而職卑者照本聀班立本班之右,nhất văn võ triều yết quan phẩm tuy cao nhi chức ti giả chiếu bản chức ban lập bản ban chi hữu,DVSKTT,DVSKTT-4.txt
若户所該者立在本品班朝謁之末,nhược hộ sở cai giả lập tại bản phẩm ban triều yết chi mạt,DVSKTT,DVSKTT-4.txt
一文武官拜見拜辝拜謝等禮照如常朝班次,nhất văn võ quan bái kiến bái từ bái tạ đẳng lễ chiếu như thường triều ban thứ,DVSKTT,DVSKTT-4.txt
若護衛三品四品照依如本品,nhược hộ vệ tam phẩm tứ phẩm chiếu y như bản phẩm,DVSKTT,DVSKTT-4.txt
